PurchaseOrderLineID,PurchaseOrderID,StockItemID,OrderedOuters,Description,ReceivedOuters,PackageTypeID,ExpectedUnitPricePerOuter,LastReceiptDate,IsOrderLineFinalized,LastEditedBy,LastEditedWhen
2627,682,78,1136,"""The Gu"" red shirt XML tag t-shirt (White) XS",1136,6,84,41688,TRUE,7,41688.29167
2628,682,80,472,"""The Gu"" red shirt XML tag t-shirt (White) M",472,6,84,41688,TRUE,7,41688.29167
2629,682,86,1018,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",1018,6,96,41688,TRUE,7,41688.29167
2630,682,95,603,"""The Gu"" red shirt XML tag t-shirt (Black) XL",603,6,90,41688,TRUE,7,41688.29167
2631,682,98,1168,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",1168,6,96,41688,TRUE,7,41688.29167
2632,683,193,546,Black and orange glass with care despatch tape 48mmx75m,546,7,38.4,41688,TRUE,7,41688.29167
2633,683,204,663,Tape dispenser (Red),663,7,170,41688,TRUE,7,41688.29167
2634,684,77,919,"""The Gu"" red shirt XML tag t-shirt (White) XXS",919,6,84,41689,TRUE,12,41689.29167
2635,684,78,1144,"""The Gu"" red shirt XML tag t-shirt (White) XS",1144,6,84,41689,TRUE,12,41689.29167
2636,684,80,481,"""The Gu"" red shirt XML tag t-shirt (White) M",481,6,84,41689,TRUE,12,41689.29167
2637,684,86,1024,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",1024,6,96,41689,TRUE,12,41689.29167
2638,684,95,607,"""The Gu"" red shirt XML tag t-shirt (Black) XL",607,6,90,41689,TRUE,12,41689.29167
2639,684,98,1171,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",1171,6,96,41689,TRUE,12,41689.29167
2640,685,193,552,Black and orange glass with care despatch tape 48mmx75m,552,7,38.4,41689,TRUE,12,41689.29167
2641,685,204,670,Tape dispenser (Red),670,7,170,41689,TRUE,12,41689.29167
2642,686,77,917,"""The Gu"" red shirt XML tag t-shirt (White) XXS",917,6,84,41690,TRUE,5,41690.29167
2643,686,78,1142,"""The Gu"" red shirt XML tag t-shirt (White) XS",1142,6,84,41690,TRUE,5,41690.29167
2644,686,80,485,"""The Gu"" red shirt XML tag t-shirt (White) M",485,6,84,41690,TRUE,5,41690.29167
2645,686,86,1022,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",1022,6,96,41690,TRUE,5,41690.29167
2646,686,95,603,"""The Gu"" red shirt XML tag t-shirt (Black) XL",603,6,90,41690,TRUE,5,41690.29167
2647,686,98,1179,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",1179,6,96,41690,TRUE,5,41690.29167
2648,687,193,552,Black and orange glass with care despatch tape 48mmx75m,552,7,38.4,41690,TRUE,5,41690.29167
2649,687,204,668,Tape dispenser (Red),668,7,170,41690,TRUE,5,41690.29167
2650,688,77,916,"""The Gu"" red shirt XML tag t-shirt (White) XXS",916,6,84,41691,TRUE,7,41691.29167
2651,688,78,1143,"""The Gu"" red shirt XML tag t-shirt (White) XS",1143,6,84,41691,TRUE,7,41691.29167
2652,688,80,485,"""The Gu"" red shirt XML tag t-shirt (White) M",485,6,84,41691,TRUE,7,41691.29167
2653,688,86,1025,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",1025,6,96,41691,TRUE,7,41691.29167
2654,688,95,602,"""The Gu"" red shirt XML tag t-shirt (Black) XL",602,6,90,41691,TRUE,7,41691.29167
2655,688,98,1186,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",1186,6,96,41691,TRUE,7,41691.29167
2656,689,193,551,Black and orange glass with care despatch tape 48mmx75m,551,7,38.4,41691,TRUE,7,41691.29167
2657,689,204,686,Tape dispenser (Red),686,7,170,41691,TRUE,7,41691.29167
2658,690,77,914,"""The Gu"" red shirt XML tag t-shirt (White) XXS",914,6,84,41694,TRUE,16,41694.29167
2659,690,78,1141,"""The Gu"" red shirt XML tag t-shirt (White) XS",1141,6,84,41694,TRUE,16,41694.29167
2660,690,80,489,"""The Gu"" red shirt XML tag t-shirt (White) M",489,6,84,41694,TRUE,16,41694.29167
2661,690,86,1023,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",1023,6,96,41694,TRUE,16,41694.29167
2662,690,95,601,"""The Gu"" red shirt XML tag t-shirt (Black) XL",601,6,90,41694,TRUE,16,41694.29167
2663,690,98,1184,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",1184,6,96,41694,TRUE,16,41694.29167
2664,691,193,553,Black and orange glass with care despatch tape 48mmx75m,553,7,38.4,41694,TRUE,16,41694.29167
2665,691,204,698,Tape dispenser (Red),698,7,170,41694,TRUE,16,41694.29167
2666,692,77,1,"""The Gu"" red shirt XML tag t-shirt (White) XXS",1,6,84,41694,TRUE,16,41694.29167
2667,692,95,10,"""The Gu"" red shirt XML tag t-shirt (Black) XL",10,6,90,41694,TRUE,16,41694.29167
2668,692,98,8,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",8,6,96,41694,TRUE,16,41694.29167
2669,693,204,6,Tape dispenser (Red),6,7,170,41694,TRUE,16,41694.29167
2670,694,77,913,"""The Gu"" red shirt XML tag t-shirt (White) XXS",913,6,84,41695,TRUE,6,41695.29167
2671,694,78,1142,"""The Gu"" red shirt XML tag t-shirt (White) XS",1142,6,84,41695,TRUE,6,41695.29167
2672,694,80,483,"""The Gu"" red shirt XML tag t-shirt (White) M",483,6,84,41695,TRUE,6,41695.29167
2673,694,86,1019,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",1019,6,96,41695,TRUE,6,41695.29167
2674,694,95,610,"""The Gu"" red shirt XML tag t-shirt (Black) XL",610,6,90,41695,TRUE,6,41695.29167
2675,694,98,1190,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",1190,6,96,41695,TRUE,6,41695.29167
2676,695,193,553,Black and orange glass with care despatch tape 48mmx75m,553,7,38.4,41695,TRUE,6,41695.29167
2677,695,204,702,Tape dispenser (Red),702,7,170,41695,TRUE,6,41695.29167
2678,696,77,911,"""The Gu"" red shirt XML tag t-shirt (White) XXS",911,6,84,41696,TRUE,14,41696.29167
2679,696,78,1140,"""The Gu"" red shirt XML tag t-shirt (White) XS",1140,6,84,41696,TRUE,14,41696.29167
2680,696,80,485,"""The Gu"" red shirt XML tag t-shirt (White) M",485,6,84,41696,TRUE,14,41696.29167
2681,696,86,1020,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",1020,6,96,41696,TRUE,14,41696.29167
2682,696,95,606,"""The Gu"" red shirt XML tag t-shirt (Black) XL",606,6,90,41696,TRUE,14,41696.29167
2683,696,98,1196,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",1196,6,96,41696,TRUE,14,41696.29167
2684,697,193,565,Black and orange glass with care despatch tape 48mmx75m,565,7,38.4,41696,TRUE,14,41696.29167
2685,697,204,713,Tape dispenser (Red),713,7,170,41696,TRUE,14,41696.29167
2686,698,77,923,"""The Gu"" red shirt XML tag t-shirt (White) XXS",923,6,84,41697,TRUE,9,41697.29167
2687,698,78,1164,"""The Gu"" red shirt XML tag t-shirt (White) XS",1164,6,84,41697,TRUE,9,41697.29167
2688,698,80,491,"""The Gu"" red shirt XML tag t-shirt (White) M",491,6,84,41697,TRUE,9,41697.29167
2689,698,86,1018,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",1018,6,96,41697,TRUE,9,41697.29167
2690,698,95,602,"""The Gu"" red shirt XML tag t-shirt (Black) XL",602,6,90,41697,TRUE,9,41697.29167
2691,698,98,1203,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",1203,6,96,41697,TRUE,9,41697.29167
2692,699,193,569,Black and orange glass with care despatch tape 48mmx75m,569,7,38.4,41697,TRUE,9,41697.29167
2693,699,204,711,Tape dispenser (Red),711,7,170,41697,TRUE,9,41697.29167
2694,700,77,946,"""The Gu"" red shirt XML tag t-shirt (White) XXS",946,6,84,41698,TRUE,3,41698.29167
2695,700,78,1175,"""The Gu"" red shirt XML tag t-shirt (White) XS",1175,6,84,41698,TRUE,3,41698.29167
2696,700,80,496,"""The Gu"" red shirt XML tag t-shirt (White) M",496,6,84,41698,TRUE,3,41698.29167
2697,700,86,1016,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",1016,6,96,41698,TRUE,3,41698.29167
2698,700,95,604,"""The Gu"" red shirt XML tag t-shirt (Black) XL",604,6,90,41698,TRUE,3,41698.29167
2699,700,98,1201,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",1201,6,96,41698,TRUE,3,41698.29167
2700,701,193,569,Black and orange glass with care despatch tape 48mmx75m,569,7,38.4,41698,TRUE,3,41698.29167
2701,701,204,720,Tape dispenser (Red),720,7,170,41698,TRUE,3,41698.29167
2702,702,77,955,"""The Gu"" red shirt XML tag t-shirt (White) XXS",955,6,84,41701,TRUE,4,41701.29167
2703,702,78,1173,"""The Gu"" red shirt XML tag t-shirt (White) XS",1173,6,84,41701,TRUE,4,41701.29167
2704,702,80,492,"""The Gu"" red shirt XML tag t-shirt (White) M",492,6,84,41701,TRUE,4,41701.29167
2705,702,86,1022,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",1022,6,96,41701,TRUE,4,41701.29167
2706,702,95,600,"""The Gu"" red shirt XML tag t-shirt (Black) XL",600,6,90,41701,TRUE,4,41701.29167
2707,702,98,1207,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",1207,6,96,41701,TRUE,4,41701.29167
2708,703,193,577,Black and orange glass with care despatch tape 48mmx75m,577,7,38.4,41701,TRUE,4,41701.29167
2709,703,204,718,Tape dispenser (Red),718,7,170,41701,TRUE,4,41701.29167
2710,704,78,10,"""The Gu"" red shirt XML tag t-shirt (White) XS",10,6,84,41701,TRUE,4,41701.29167
2711,704,80,8,"""The Gu"" red shirt XML tag t-shirt (White) M",8,6,84,41701,TRUE,4,41701.29167
2712,704,98,5,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",5,6,96,41701,TRUE,4,41701.29167
2713,705,204,2,Tape dispenser (Red),2,7,170,41701,TRUE,4,41701.29167
2714,706,77,951,"""The Gu"" red shirt XML tag t-shirt (White) XXS",951,6,84,41702,TRUE,3,41702.29167
2715,706,78,1181,"""The Gu"" red shirt XML tag t-shirt (White) XS",1181,6,84,41702,TRUE,3,41702.29167
2716,706,80,501,"""The Gu"" red shirt XML tag t-shirt (White) M",501,6,84,41702,TRUE,3,41702.29167
2717,706,86,1024,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",1024,6,96,41702,TRUE,3,41702.29167
2718,706,95,616,"""The Gu"" red shirt XML tag t-shirt (Black) XL",616,6,90,41702,TRUE,3,41702.29167
2719,706,98,1218,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",1218,6,96,41702,TRUE,3,41702.29167
2720,707,193,577,Black and orange glass with care despatch tape 48mmx75m,577,7,38.4,41702,TRUE,3,41702.29167
2721,707,204,722,Tape dispenser (Red),722,7,170,41702,TRUE,3,41702.29167
2722,708,77,953,"""The Gu"" red shirt XML tag t-shirt (White) XXS",953,6,84,41703,TRUE,6,41703.29167
2723,708,78,1179,"""The Gu"" red shirt XML tag t-shirt (White) XS",1179,6,84,41703,TRUE,6,41703.29167
2724,708,80,497,"""The Gu"" red shirt XML tag t-shirt (White) M",497,6,84,41703,TRUE,6,41703.29167
2725,708,86,1022,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",1022,6,96,41703,TRUE,6,41703.29167
2726,708,95,619,"""The Gu"" red shirt XML tag t-shirt (Black) XL",619,6,90,41703,TRUE,6,41703.29167
2727,708,98,1216,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",1216,6,96,41703,TRUE,6,41703.29167
2728,709,193,575,Black and orange glass with care despatch tape 48mmx75m,575,7,38.4,41703,TRUE,6,41703.29167
2729,709,204,720,Tape dispenser (Red),720,7,170,41703,TRUE,6,41703.29167
2730,710,77,954,"""The Gu"" red shirt XML tag t-shirt (White) XXS",954,6,84,41704,TRUE,20,41704.29167
2731,710,78,1184,"""The Gu"" red shirt XML tag t-shirt (White) XS",1184,6,84,41704,TRUE,20,41704.29167
2732,710,80,502,"""The Gu"" red shirt XML tag t-shirt (White) M",502,6,84,41704,TRUE,20,41704.29167
2733,710,86,1022,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",1022,6,96,41704,TRUE,20,41704.29167
2734,710,95,618,"""The Gu"" red shirt XML tag t-shirt (Black) XL",618,6,90,41704,TRUE,20,41704.29167
2735,710,98,1216,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",1216,6,96,41704,TRUE,20,41704.29167
2736,711,193,573,Black and orange glass with care despatch tape 48mmx75m,573,7,38.4,41704,TRUE,20,41704.29167
2737,711,204,718,Tape dispenser (Red),718,7,170,41704,TRUE,20,41704.29167
2738,712,77,952,"""The Gu"" red shirt XML tag t-shirt (White) XXS",952,6,84,41705,TRUE,10,41705.29167
2739,712,78,1182,"""The Gu"" red shirt XML tag t-shirt (White) XS",1182,6,84,41705,TRUE,10,41705.29167
2740,712,80,498,"""The Gu"" red shirt XML tag t-shirt (White) M",498,6,84,41705,TRUE,10,41705.29167
2741,712,86,1045,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",1045,6,96,41705,TRUE,10,41705.29167
2742,712,95,621,"""The Gu"" red shirt XML tag t-shirt (Black) XL",621,6,90,41705,TRUE,10,41705.29167
2743,712,98,1214,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",1214,6,96,41705,TRUE,10,41705.29167
2744,713,193,571,Black and orange glass with care despatch tape 48mmx75m,571,7,38.4,41705,TRUE,10,41705.29167
2745,713,204,716,Tape dispenser (Red),716,7,170,41705,TRUE,10,41705.29167
2746,714,77,950,"""The Gu"" red shirt XML tag t-shirt (White) XXS",950,6,84,41708,TRUE,9,41708.29167
2747,714,78,1180,"""The Gu"" red shirt XML tag t-shirt (White) XS",1180,6,84,41708,TRUE,9,41708.29167
2748,714,80,501,"""The Gu"" red shirt XML tag t-shirt (White) M",501,6,84,41708,TRUE,9,41708.29167
2749,714,86,1043,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",1043,6,96,41708,TRUE,9,41708.29167
2750,714,95,622,"""The Gu"" red shirt XML tag t-shirt (Black) XL",622,6,90,41708,TRUE,9,41708.29167
2751,714,98,1212,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",1212,6,96,41708,TRUE,9,41708.29167
2752,715,193,578,Black and orange glass with care despatch tape 48mmx75m,578,7,38.4,41708,TRUE,9,41708.29167
2753,715,204,723,Tape dispenser (Red),723,7,170,41708,TRUE,9,41708.29167
2754,716,98,9,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",9,6,96,41708,TRUE,9,41708.29167
2755,717,77,956,"""The Gu"" red shirt XML tag t-shirt (White) XXS",956,6,84,41709,TRUE,19,41709.29167
2756,717,78,1177,"""The Gu"" red shirt XML tag t-shirt (White) XS",1177,6,84,41709,TRUE,19,41709.29167
2757,717,80,510,"""The Gu"" red shirt XML tag t-shirt (White) M",510,6,84,41709,TRUE,19,41709.29167
2758,717,86,1040,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",1040,6,96,41709,TRUE,19,41709.29167
2759,717,95,624,"""The Gu"" red shirt XML tag t-shirt (Black) XL",624,6,90,41709,TRUE,19,41709.29167
2760,717,98,1220,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",1220,6,96,41709,TRUE,19,41709.29167
2761,718,193,574,Black and orange glass with care despatch tape 48mmx75m,574,7,38.4,41709,TRUE,19,41709.29167
2762,718,204,719,Tape dispenser (Red),719,7,170,41709,TRUE,19,41709.29167
2763,719,77,954,"""The Gu"" red shirt XML tag t-shirt (White) XXS",954,6,84,41710,TRUE,3,41710.29167
2764,719,78,1175,"""The Gu"" red shirt XML tag t-shirt (White) XS",1175,6,84,41710,TRUE,3,41710.29167
2765,719,80,506,"""The Gu"" red shirt XML tag t-shirt (White) M",506,6,84,41710,TRUE,3,41710.29167
2766,719,86,1040,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",1040,6,96,41710,TRUE,3,41710.29167
2767,719,95,628,"""The Gu"" red shirt XML tag t-shirt (Black) XL",628,6,90,41710,TRUE,3,41710.29167
2768,719,98,1230,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",1230,6,96,41710,TRUE,3,41710.29167
2769,720,193,572,Black and orange glass with care despatch tape 48mmx75m,572,7,38.4,41710,TRUE,3,41710.29167
2770,720,204,717,Tape dispenser (Red),717,7,170,41710,TRUE,3,41710.29167
2771,721,77,953,"""The Gu"" red shirt XML tag t-shirt (White) XXS",953,6,84,41711,TRUE,18,41711.29167
2772,721,78,1173,"""The Gu"" red shirt XML tag t-shirt (White) XS",1173,6,84,41711,TRUE,18,41711.29167
2773,721,80,502,"""The Gu"" red shirt XML tag t-shirt (White) M",502,6,84,41711,TRUE,18,41711.29167
2774,721,86,1040,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",1040,6,96,41711,TRUE,18,41711.29167
2775,721,95,635,"""The Gu"" red shirt XML tag t-shirt (Black) XL",635,6,90,41711,TRUE,18,41711.29167
2776,721,98,1228,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",1228,6,96,41711,TRUE,18,41711.29167
2777,722,193,577,Black and orange glass with care despatch tape 48mmx75m,577,7,38.4,41711,TRUE,18,41711.29167
2778,722,204,715,Tape dispenser (Red),715,7,170,41711,TRUE,18,41711.29167
2779,723,77,960,"""The Gu"" red shirt XML tag t-shirt (White) XXS",960,6,84,41712,TRUE,5,41712.29167
2780,723,78,1171,"""The Gu"" red shirt XML tag t-shirt (White) XS",1171,6,84,41712,TRUE,5,41712.29167
2781,723,80,505,"""The Gu"" red shirt XML tag t-shirt (White) M",505,6,84,41712,TRUE,5,41712.29167
2782,723,86,1044,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",1044,6,96,41712,TRUE,5,41712.29167
2783,723,95,640,"""The Gu"" red shirt XML tag t-shirt (Black) XL",640,6,90,41712,TRUE,5,41712.29167
2784,723,98,1236,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",1236,6,96,41712,TRUE,5,41712.29167
2785,724,193,575,Black and orange glass with care despatch tape 48mmx75m,575,7,38.4,41712,TRUE,5,41712.29167
2786,724,204,736,Tape dispenser (Red),736,7,170,41712,TRUE,5,41712.29167
2787,725,77,963,"""The Gu"" red shirt XML tag t-shirt (White) XXS",963,6,84,41715,TRUE,7,41715.29167
2788,725,78,1169,"""The Gu"" red shirt XML tag t-shirt (White) XS",1169,6,84,41715,TRUE,7,41715.29167
2789,725,80,511,"""The Gu"" red shirt XML tag t-shirt (White) M",511,6,84,41715,TRUE,7,41715.29167
2790,725,86,1042,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",1042,6,96,41715,TRUE,7,41715.29167
2791,725,95,636,"""The Gu"" red shirt XML tag t-shirt (Black) XL",636,6,90,41715,TRUE,7,41715.29167
2792,725,98,1243,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",1243,6,96,41715,TRUE,7,41715.29167
2793,726,193,573,Black and orange glass with care despatch tape 48mmx75m,573,7,38.4,41715,TRUE,7,41715.29167
2794,726,204,740,Tape dispenser (Red),740,7,170,41715,TRUE,7,41715.29167
2795,727,78,10,"""The Gu"" red shirt XML tag t-shirt (White) XS",10,6,84,41715,TRUE,7,41715.29167
2796,728,204,9,Tape dispenser (Red),9,7,170,41715,TRUE,7,41715.29167
2797,729,77,966,"""The Gu"" red shirt XML tag t-shirt (White) XXS",966,6,84,41716,TRUE,12,41716.29167
2798,729,78,1177,"""The Gu"" red shirt XML tag t-shirt (White) XS",1177,6,84,41716,TRUE,12,41716.29167
2799,729,80,515,"""The Gu"" red shirt XML tag t-shirt (White) M",515,6,84,41716,TRUE,12,41716.29167
2800,729,86,1042,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",1042,6,96,41716,TRUE,12,41716.29167
2801,729,95,636,"""The Gu"" red shirt XML tag t-shirt (Black) XL",636,6,90,41716,TRUE,12,41716.29167
2802,729,98,1239,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",1239,6,96,41716,TRUE,12,41716.29167
2803,730,193,574,Black and orange glass with care despatch tape 48mmx75m,574,7,38.4,41716,TRUE,12,41716.29167
2804,730,204,753,Tape dispenser (Red),753,7,170,41716,TRUE,12,41716.29167
2805,731,77,970,"""The Gu"" red shirt XML tag t-shirt (White) XXS",970,6,84,41717,TRUE,18,41717.29167
2806,731,78,1188,"""The Gu"" red shirt XML tag t-shirt (White) XS",1188,6,84,41717,TRUE,18,41717.29167
2807,731,80,532,"""The Gu"" red shirt XML tag t-shirt (White) M",532,6,84,41717,TRUE,18,41717.29167
2808,731,86,1043,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",1043,6,96,41717,TRUE,18,41717.29167
2809,731,95,632,"""The Gu"" red shirt XML tag t-shirt (Black) XL",632,6,90,41717,TRUE,18,41717.29167
2810,731,98,1245,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",1245,6,96,41717,TRUE,18,41717.29167
2811,732,193,580,Black and orange glass with care despatch tape 48mmx75m,580,7,38.4,41717,TRUE,18,41717.29167
2812,732,204,763,Tape dispenser (Red),763,7,170,41717,TRUE,18,41717.29167
2813,733,77,968,"""The Gu"" red shirt XML tag t-shirt (White) XXS",968,6,84,41718,TRUE,18,41718.29167
2814,733,78,1186,"""The Gu"" red shirt XML tag t-shirt (White) XS",1186,6,84,41718,TRUE,18,41718.29167
2815,733,80,531,"""The Gu"" red shirt XML tag t-shirt (White) M",531,6,84,41718,TRUE,18,41718.29167
2816,733,86,1042,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",1042,6,96,41718,TRUE,18,41718.29167
2817,733,95,628,"""The Gu"" red shirt XML tag t-shirt (Black) XL",628,6,90,41718,TRUE,18,41718.29167
2818,733,98,1243,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",1243,6,96,41718,TRUE,18,41718.29167
2819,734,193,578,Black and orange glass with care despatch tape 48mmx75m,578,7,38.4,41718,TRUE,18,41718.29167
2820,734,204,773,Tape dispenser (Red),773,7,170,41718,TRUE,18,41718.29167
2821,735,77,966,"""The Gu"" red shirt XML tag t-shirt (White) XXS",966,6,84,41719,TRUE,5,41719.29167
2822,735,78,1186,"""The Gu"" red shirt XML tag t-shirt (White) XS",1186,6,84,41719,TRUE,5,41719.29167
2823,735,80,530,"""The Gu"" red shirt XML tag t-shirt (White) M",530,6,84,41719,TRUE,5,41719.29167
2824,735,86,1061,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",1061,6,96,41719,TRUE,5,41719.29167
2825,735,95,628,"""The Gu"" red shirt XML tag t-shirt (Black) XL",628,6,90,41719,TRUE,5,41719.29167
2826,735,98,1241,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",1241,6,96,41719,TRUE,5,41719.29167
2827,736,193,582,Black and orange glass with care despatch tape 48mmx75m,582,7,38.4,41719,TRUE,5,41719.29167
2828,736,204,793,Tape dispenser (Red),793,7,170,41719,TRUE,5,41719.29167
2829,737,77,967,"""The Gu"" red shirt XML tag t-shirt (White) XXS",967,6,84,41722,TRUE,7,41722.29167
2830,737,78,1189,"""The Gu"" red shirt XML tag t-shirt (White) XS",1189,6,84,41722,TRUE,7,41722.29167
2831,737,80,527,"""The Gu"" red shirt XML tag t-shirt (White) M",527,6,84,41722,TRUE,7,41722.29167
2832,737,86,1062,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",1062,6,96,41722,TRUE,7,41722.29167
2833,737,95,633,"""The Gu"" red shirt XML tag t-shirt (Black) XL",633,6,90,41722,TRUE,7,41722.29167
2834,737,98,1254,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",1254,6,96,41722,TRUE,7,41722.29167
