PurchaseOrderID,SupplierID,OrderDate,DeliveryMethodID,ContactPersonID,ExpectedDeliveryDate,SupplierReference,IsOrderFinalized,Comments,InternalComments,LastEditedBy,LastEditedWhen
2043,4,42502,7,2,42522,293092,TRUE,,,7,42503.29167
2044,7,42502,2,2,42522,BC0280982,TRUE,,,7,42503.29167
2045,4,42503,7,2,42523,293092,TRUE,,,5,42506.29167
2046,7,42503,2,2,42523,BC0280982,TRUE,,,5,42506.29167
2047,4,42504,7,2,42511,293092,TRUE,,,5,42506.29167
2048,4,42506,7,2,42526,293092,TRUE,,,8,42507.29167
2049,7,42506,2,2,42526,BC0280982,TRUE,,,8,42507.29167
2050,4,42507,7,2,42527,293092,TRUE,,,11,42508.29167
2051,7,42507,2,2,42527,BC0280982,TRUE,,,11,42508.29167
2052,4,42508,7,2,42528,293092,TRUE,,,17,42509.29167
2053,7,42508,2,2,42528,BC0280982,TRUE,,,17,42509.29167
2054,4,42509,7,2,42529,293092,TRUE,,,5,42510.29167
2055,7,42509,2,2,42529,BC0280982,TRUE,,,5,42510.29167
2056,4,42510,7,2,42530,293092,TRUE,,,13,42513.29167
2057,7,42510,2,2,42530,BC0280982,TRUE,,,13,42513.29167
2058,4,42511,7,2,42525,293092,TRUE,,,13,42513.29167
2059,7,42511,2,2,42525,BC0280982,TRUE,,,13,42513.29167
2060,4,42513,7,2,42533,293092,TRUE,,,3,42514.29167
2061,7,42513,2,2,42533,BC0280982,TRUE,,,3,42514.29167
2062,4,42514,7,2,42534,293092,TRUE,,,9,42515.29167
2063,7,42514,2,2,42534,BC0280982,TRUE,,,9,42515.29167
2064,4,42515,7,2,42535,293092,TRUE,,,15,42516.29167
2065,7,42515,2,2,42535,BC0280982,TRUE,,,15,42516.29167
2066,4,42516,7,2,42536,293092,TRUE,,,14,42517.29167
2067,7,42516,2,2,42536,BC0280982,TRUE,,,14,42517.29167
2068,4,42517,7,2,42537,293092,TRUE,,,10,42520.29167
2069,7,42517,2,2,42537,BC0280982,TRUE,,,10,42520.29167
2070,4,42518,7,2,42525,293092,TRUE,,,10,42520.29167
2071,4,42520,7,2,42540,293092,TRUE,,,16,42521.29167
2072,7,42520,2,2,42540,BC0280982,TRUE,,,16,42521.29167
2073,4,42521,7,2,42541,293092,FALSE,,,1,42521.54167
2074,7,42521,2,2,42541,BC0280982,FALSE,,,1,42521.54167
