SupplierTransactionID,SupplierID,TransactionTypeID,PurchaseOrderID,PaymentMethodID,SupplierInvoiceNumber,TransactionDate,AmountExcludingTax,TaxAmount,TransactionAmount,OutstandingBalance,FinalizationDate,IsFinalized,LastEditedBy,LastEditedWhen
117452,4,5,787,4,1909,41751,535422,80313.3,615735.3,0,41757,TRUE,3,41757.375
117455,7,5,788,4,1472,41751,172152.8,25822.92,197975.72,0,41757,TRUE,3,41757.375
117846,4,5,789,4,4803,41752,537132,80569.8,617701.8,0,41757,TRUE,3,41757.375
117849,7,5,790,4,1753,41752,173162,25974.3,199136.3,0,41757,TRUE,3,41757.375
118315,4,5,791,4,7002,41753,538884,80832.6,619716.6,0,41757,TRUE,3,41757.375
118318,7,5,792,4,687,41753,174072.4,26110.86,200183.26,0,41757,TRUE,3,41757.375
118661,4,5,793,4,3263,41754,542664,81399.6,624063.6,0,41757,TRUE,3,41757.375
118664,7,5,794,4,9201,41754,177571.2,26635.68,204206.88,0,41757,TRUE,3,41757.375
119424,4,5,795,4,741,41757,546678,82001.7,628679.7,0,41757,TRUE,3,41757.375
119427,7,5,796,4,7118,41757,179534.4,26930.16,206464.56,0,41757,TRUE,3,41757.375
119432,4,5,797,4,5115,41757,1602,240.3,1842.3,0,41757,TRUE,3,41757.375
119435,7,5,798,4,1820,41757,2276,341.4,2617.4,0,41757,TRUE,3,41757.375
119436,4,7,,4,,41757,0,0,-3107739.3,0,41757,TRUE,3,41757.375
119437,7,7,,4,,41757,0,0,-1010584.12,0,41757,TRUE,3,41757.375
119642,4,5,799,4,2246,41758,547776,82166.4,629942.4,0,41764,TRUE,19,41764.375
119645,7,5,800,4,9959,41758,181563.6,27234.54,208798.14,0,41764,TRUE,19,41764.375
119843,4,5,801,4,6649,41759,547320,82098,629418,0,41764,TRUE,19,41764.375
119846,7,5,802,4,5574,41759,181547.2,27232.08,208779.28,0,41764,TRUE,19,41764.375
120189,4,5,803,4,2484,41760,547584,82137.6,629721.6,0,41764,TRUE,19,41764.375
120192,7,5,804,4,3333,41760,181130.4,27169.56,208299.96,0,41764,TRUE,19,41764.375
120594,4,5,805,4,6635,41761,550800,82620,633420,0,41764,TRUE,19,41764.375
120597,7,5,806,4,5876,41761,182698.8,27404.82,210103.62,0,41764,TRUE,19,41764.375
121236,4,5,807,4,2933,41764,553698,83054.7,636752.7,0,41764,TRUE,19,41764.375
121239,7,5,808,4,1961,41764,183812,27571.8,211383.8,0,41764,TRUE,19,41764.375
121244,4,5,809,4,5209,41764,5928,889.2,6817.2,0,41764,TRUE,19,41764.375
121247,7,5,810,4,4425,41764,1892,283.8,2175.8,0,41764,TRUE,19,41764.375
121248,4,7,,4,,41764,0,0,-3166071.9,0,41764,TRUE,19,41764.375
121249,7,7,,4,,41764,0,0,-1049540.6,0,41764,TRUE,19,41764.375
121655,4,5,811,4,4622,41765,561606,84240.9,645846.9,0,41771,TRUE,4,41771.375
121658,7,5,812,4,1568,41765,186126.4,27918.96,214045.36,0,41771,TRUE,4,41771.375
121884,4,5,813,4,9770,41766,561870,84280.5,646150.5,0,41771,TRUE,4,41771.375
121887,7,5,814,4,6499,41766,186559.6,27983.94,214543.54,0,41771,TRUE,4,41771.375
122300,4,5,815,4,8725,41767,564408,84661.2,649069.2,0,41771,TRUE,4,41771.375
122303,7,5,816,4,6023,41767,186834,28025.1,214859.1,0,41771,TRUE,4,41771.375
122714,4,5,817,4,4065,41768,566664,84999.6,651663.6,0,41771,TRUE,4,41771.375
122717,7,5,818,4,1584,41768,186762.8,28014.42,214777.22,0,41771,TRUE,4,41771.375
123307,4,5,819,4,6009,41771,570078,85511.7,655589.7,0,41771,TRUE,4,41771.375
123310,7,5,820,4,1391,41771,186730,28009.5,214739.5,0,41771,TRUE,4,41771.375
123311,4,7,,4,,41771,0,0,-3248319.9,0,41771,TRUE,4,41771.375
123312,7,7,,4,,41771,0,0,-1072964.72,0,41771,TRUE,4,41771.375
123490,4,5,821,4,2511,41772,569754,85463.1,655217.1,0,41778,TRUE,7,41778.375
123493,7,5,822,4,2604,41772,186582,27987.3,214569.3,0,41778,TRUE,7,41778.375
123675,4,5,823,4,844,41773,569790,85468.5,655258.5,0,41778,TRUE,7,41778.375
123678,7,5,824,4,4391,41773,186335.2,27950.28,214285.48,0,41778,TRUE,7,41778.375
124092,4,5,825,4,7578,41774,571608,85741.2,657349.2,0,41778,TRUE,7,41778.375
124095,7,5,826,4,7042,41774,189472,28420.8,217892.8,0,41778,TRUE,7,41778.375
124570,4,5,827,4,9798,41775,574968,86245.2,661213.2,0,41778,TRUE,7,41778.375
124573,7,5,828,4,3488,41775,189055.2,28358.28,217413.48,0,41778,TRUE,7,41778.375
125193,4,5,829,4,591,41778,577182,86577.3,663759.3,0,41778,TRUE,7,41778.375
125196,7,5,830,4,858,41778,190530.4,28579.56,219109.96,0,41778,TRUE,7,41778.375
125199,4,5,831,4,9797,41778,1764,264.6,2028.6,0,41778,TRUE,7,41778.375
125201,7,5,832,4,8868,41778,384,57.6,441.6,0,41778,TRUE,7,41778.375
125202,4,7,,4,,41778,0,0,-3294825.9,0,41778,TRUE,7,41778.375
125203,7,7,,4,,41778,0,0,-1083712.62,0,41778,TRUE,7,41778.375
125645,4,5,833,4,6460,41779,582594,87389.1,669983.1,0,41785,TRUE,9,41785.375
125648,7,5,834,4,243,41779,192280,28842,221122,0,41785,TRUE,9,41785.375
125918,4,5,835,4,7676,41780,583338,87500.7,670838.7,0,41785,TRUE,9,41785.375
125921,7,5,836,4,5756,41780,192016.8,28802.52,220819.32,0,41785,TRUE,9,41785.375
126162,4,5,837,4,6846,41781,587394,88109.1,675503.1,0,41785,TRUE,9,41785.375
126166,7,5,838,4,468,41781,192530,28879.5,221409.5,0,41785,TRUE,9,41785.375
126456,4,5,839,4,9529,41782,588246,88236.9,676482.9,0,41785,TRUE,9,41785.375
126460,7,5,840,4,4502,41782,192398.2,28859.73,221257.93,0,41785,TRUE,9,41785.375
126818,4,5,841,4,5952,41785,587418,88112.7,675530.7,0,41785,TRUE,9,41785.375
126822,7,5,842,4,7434,41785,193653.9,29048.09,222701.99,0,41785,TRUE,9,41785.375
126825,4,5,843,4,2609,41785,1968,295.2,2263.2,0,41785,TRUE,9,41785.375
126826,4,7,,4,,41785,0,0,-3370601.7,0,41785,TRUE,9,41785.375
126827,7,7,,4,,41785,0,0,-1107310.74,0,41785,TRUE,9,41785.375
127185,4,5,844,4,7193,41786,589008,88351.2,677359.2,0,41792,TRUE,15,41792.375
127189,7,5,845,4,4150,41786,193858.2,29078.73,222936.93,0,41792,TRUE,15,41792.375
127478,4,5,846,4,1991,41787,591084,88662.6,679746.6,0,41792,TRUE,15,41792.375
127482,7,5,847,4,3687,41787,194225.7,29133.86,223359.56,0,41792,TRUE,15,41792.375
127835,4,5,848,4,8013,41788,593010,88951.5,681961.5,0,41792,TRUE,15,41792.375
127839,7,5,849,4,5653,41788,197537.9,29630.69,227168.59,0,41792,TRUE,15,41792.375
128322,4,5,850,4,3680,41789,597258,89588.7,686846.7,0,41792,TRUE,15,41792.375
128326,7,5,851,4,7380,41789,197477.8,29621.67,227099.47,0,41792,TRUE,15,41792.375
128894,4,5,852,4,1119,41792,598734,89810.1,688544.1,0,41792,TRUE,15,41792.375
128898,7,5,853,4,3298,41792,199079.3,29861.9,228941.2,0,41792,TRUE,15,41792.375
128901,4,5,854,4,7369,41792,654,98.1,752.1,0,41792,TRUE,15,41792.375
128903,7,5,855,4,7684,41792,307.2,46.08,353.28,0,41792,TRUE,15,41792.375
128904,4,7,,4,,41792,0,0,-3415210.2,0,41792,TRUE,15,41792.375
128905,7,7,,4,,41792,0,0,-1129859.03,0,41792,TRUE,15,41792.375
129353,4,5,856,4,7899,41793,602028,90304.2,692332.2,0,41799,TRUE,19,41799.375
129357,7,5,857,4,4624,41793,201022.2,30153.33,231175.53,0,41799,TRUE,19,41799.375
129609,4,5,858,4,9617,41794,602052,90307.8,692359.8,0,41799,TRUE,19,41799.375
129613,7,5,859,4,4398,41794,200654.9,30098.24,230753.14,0,41799,TRUE,19,41799.375
129988,4,5,860,4,7236,41795,602574,90386.1,692960.1,0,41799,TRUE,19,41799.375
129992,7,5,861,4,3379,41795,206205.6,30930.84,237136.44,0,41799,TRUE,19,41799.375
130465,4,5,862,4,2185,41796,606624,90993.6,697617.6,0,41799,TRUE,19,41799.375
130469,7,5,863,4,8595,41796,209038.8,31355.82,240394.62,0,41799,TRUE,19,41799.375
131131,4,5,864,4,3769,41799,610098,91514.7,701612.7,0,41799,TRUE,19,41799.375
131135,7,5,865,4,985,41799,212875.1,31931.27,244806.37,0,41799,TRUE,19,41799.375
131138,4,5,866,4,2571,41799,510,76.5,586.5,0,41799,TRUE,19,41799.375
131139,4,7,,4,,41799,0,0,-3477468.9,0,41799,TRUE,19,41799.375
131140,7,7,,4,,41799,0,0,-1184266.1,0,41799,TRUE,19,41799.375
131506,4,5,867,4,1186,41800,610152,91522.8,701674.8,0,41806,TRUE,19,41806.375
131510,7,5,868,4,4669,41800,211948.5,31792.28,243740.78,0,41806,TRUE,19,41806.375
131869,4,5,869,4,3284,41801,612372,91855.8,704227.8,0,41806,TRUE,19,41806.375
131873,7,5,870,4,9272,41801,212749.2,31912.38,244661.58,0,41806,TRUE,19,41806.375
132232,4,5,871,4,3559,41802,612282,91842.3,704124.3,0,41806,TRUE,19,41806.375
132236,7,5,872,4,8705,41802,215589.9,32338.49,247928.39,0,41806,TRUE,19,41806.375
132634,4,5,873,4,3514,41803,618222,92733.3,710955.3,0,41806,TRUE,19,41806.375
132638,7,5,874,4,3318,41803,215145.8,32271.87,247417.67,0,41806,TRUE,19,41806.375
133242,4,5,875,4,9990,41806,620466,93069.9,713535.9,0,41806,TRUE,19,41806.375
133246,7,5,876,4,8530,41806,216008.5,32401.28,248409.78,0,41806,TRUE,19,41806.375
133250,4,5,877,4,7749,41806,1734,260.1,1994.1,0,41806,TRUE,19,41806.375
133253,7,5,878,4,6246,41806,1645.2,246.78,1891.98,0,41806,TRUE,19,41806.375
133254,4,7,,4,,41806,0,0,-3536512.2,0,41806,TRUE,19,41806.375
133255,7,7,,4,,41806,0,0,-1234050.18,0,41806,TRUE,19,41806.375
133522,4,5,879,4,752,41807,622794,93419.1,716213.1,0,41813,TRUE,14,41813.375
133526,7,5,880,4,3791,41807,218216.9,32732.54,250949.44,0,41813,TRUE,14,41813.375
133844,4,5,881,4,1921,41808,622638,93395.7,716033.7,0,41813,TRUE,14,41813.375
133848,7,5,882,4,8690,41808,219383.3,32907.5,252290.8,0,41813,TRUE,14,41813.375
134191,4,5,883,4,7243,41809,625284,93792.6,719076.6,0,41813,TRUE,14,41813.375
134195,7,5,884,4,498,41809,219986.8,32998.02,252984.82,0,41813,TRUE,14,41813.375
134550,4,5,885,4,5746,41810,626712,94006.8,720718.8,0,41813,TRUE,14,41813.375
134554,7,5,886,4,5356,41810,219773.1,32965.97,252739.07,0,41813,TRUE,14,41813.375
135146,4,5,887,4,4960,41813,627144,94071.6,721215.6,0,41813,TRUE,14,41813.375
135150,7,5,888,4,2250,41813,219498.8,32924.82,252423.62,0,41813,TRUE,14,41813.375
135152,7,5,889,4,2154,41813,190,28.5,218.5,0,41813,TRUE,14,41813.375
135153,4,7,,4,,41813,0,0,-3593257.8,0,41813,TRUE,14,41813.375
135154,7,7,,4,,41813,0,0,-1261606.25,0,41813,TRUE,14,41813.375
135502,4,5,890,4,5647,41814,628596,94289.4,722885.4,0,41820,TRUE,6,41820.375
135506,7,5,891,4,6475,41814,221059.7,33158.96,254218.66,0,41820,TRUE,6,41820.375
135950,4,5,892,4,4285,41815,632232,94834.8,727066.8,0,41820,TRUE,6,41820.375
135954,7,5,893,4,9128,41815,224008.3,33601.25,257609.55,0,41820,TRUE,6,41820.375
136260,4,5,894,4,9099,41816,633708,95056.2,728764.2,0,41820,TRUE,6,41820.375
136264,7,5,895,4,7395,41816,225174,33776.1,258950.1,0,41820,TRUE,6,41820.375
136643,4,5,896,4,2095,41817,637410,95611.5,733021.5,0,41820,TRUE,6,41820.375
136647,7,5,897,4,4954,41817,226524.7,33978.71,260503.41,0,41820,TRUE,6,41820.375
137181,4,5,898,4,7855,41820,641634,96245.1,737879.1,0,41820,TRUE,6,41820.375
137185,7,5,899,4,6743,41820,226914.2,34037.13,260951.33,0,41820,TRUE,6,41820.375
137189,4,5,900,4,3811,41820,2904,435.6,3339.6,0,41820,TRUE,6,41820.375
137190,4,7,,4,,41820,0,0,-3652956.6,0,41820,TRUE,6,41820.375
137191,7,7,,4,,41820,0,0,-1292233.05,0,41820,TRUE,6,41820.375
137390,4,5,901,4,6255,41821,644934,96740.1,741674.1,0,41827,TRUE,8,41827.375
137394,7,5,902,4,1919,41821,226026,33903.9,259929.9,0,41827,TRUE,8,41827.375
137657,4,5,903,4,6248,41822,644526,96678.9,741204.9,0,41827,TRUE,8,41827.375
137661,7,5,904,4,2161,41822,225799.2,33869.88,259669.08,0,41827,TRUE,8,41827.375
137917,4,5,905,4,6694,41823,647100,97065,744165,0,41827,TRUE,8,41827.375
137921,7,5,906,4,6369,41823,227299.2,34094.88,261394.08,0,41827,TRUE,8,41827.375
138382,4,5,907,4,1125,41824,649854,97478.1,747332.1,0,41827,TRUE,8,41827.375
138386,7,5,908,4,4800,41824,231791.9,34768.79,266560.69,0,41827,TRUE,8,41827.375
139016,4,5,909,4,6515,41827,653106,97965.9,751071.9,0,41827,TRUE,8,41827.375
139020,7,5,910,4,325,41827,233481,35022.15,268503.15,0,41827,TRUE,8,41827.375
139025,4,5,911,4,4918,41827,3750,562.5,4312.5,0,41827,TRUE,8,41827.375
139026,4,7,,4,,41827,0,0,-3729760.5,0,41827,TRUE,8,41827.375
139027,7,7,,4,,41827,0,0,-1316056.9,0,41827,TRUE,8,41827.375
139381,4,5,912,4,7663,41828,656340,98451,754791,0,41834,TRUE,10,41834.375
139385,7,5,913,4,7189,41828,233345.7,35001.86,268347.56,0,41834,TRUE,10,41834.375
139775,4,5,914,4,7485,41829,658326,98748.9,757074.9,0,41834,TRUE,10,41834.375
139779,7,5,915,4,5323,41829,233850.4,35077.56,268927.96,0,41834,TRUE,10,41834.375
140135,4,5,916,4,174,41830,658986,98847.9,757833.9,0,41834,TRUE,10,41834.375
140139,7,5,917,4,1076,41830,233912.6,35086.89,268999.49,0,41834,TRUE,10,41834.375
140376,4,5,918,4,9378,41831,660144,99021.6,759165.6,0,41834,TRUE,10,41834.375
140380,7,5,919,4,9451,41831,233523.3,35028.5,268551.8,0,41834,TRUE,10,41834.375
141028,4,5,920,4,5995,41834,663276,99491.4,762767.4,0,41834,TRUE,10,41834.375
141032,7,5,921,4,1785,41834,233861.6,35079.24,268940.84,0,41834,TRUE,10,41834.375
141038,4,5,922,4,6254,41834,3576,536.4,4112.4,0,41834,TRUE,10,41834.375
141039,4,7,,4,,41834,0,0,-3795745.2,0,41834,TRUE,10,41834.375
141040,7,7,,4,,41834,0,0,-1343767.65,0,41834,TRUE,10,41834.375
141403,4,5,923,4,6635,41835,669990,100498.5,770488.5,0,41841,TRUE,20,41841.375
141407,7,5,924,4,9667,41835,235174.1,35276.12,270450.22,0,41841,TRUE,20,41841.375
141849,4,5,925,4,2900,41836,673050,100957.5,774007.5,0,41841,TRUE,20,41841.375
141853,7,5,926,4,5880,41836,235804.8,35370.72,271175.52,0,41841,TRUE,20,41841.375
142311,4,5,927,4,9873,41837,673230,100984.5,774214.5,0,41841,TRUE,20,41841.375
142315,7,5,928,4,8379,41837,237760.6,35664.09,273424.69,0,41841,TRUE,20,41841.375
142564,4,5,929,4,6319,41838,672966,100944.9,773910.9,0,41841,TRUE,20,41841.375
142568,7,5,930,4,9391,41838,241586.3,36237.95,277824.25,0,41841,TRUE,20,41841.375
143158,4,5,931,4,6072,41841,674874,101231.1,776105.1,0,41841,TRUE,20,41841.375
143162,7,5,932,4,7512,41841,241867.8,36280.17,278147.97,0,41841,TRUE,20,41841.375
143166,4,5,933,4,1865,41841,1704,255.6,1959.6,0,41841,TRUE,20,41841.375
143167,4,7,,4,,41841,0,0,-3870686.1,0,41841,TRUE,20,41841.375
143168,7,7,,4,,41841,0,0,-1371022.65,0,41841,TRUE,20,41841.375
143563,4,5,934,4,8051,41842,677856,101678.4,779534.4,0,41848,TRUE,2,41848.375
143567,7,5,935,4,8275,41842,241421.7,36213.26,277634.96,0,41848,TRUE,2,41848.375
144030,4,5,936,4,4933,41843,677760,101664,779424,0,41848,TRUE,2,41848.375
144034,7,5,937,4,6444,41843,242261,36339.15,278600.15,0,41848,TRUE,2,41848.375
144330,4,5,938,4,882,41844,676704,101505.6,778209.6,0,41848,TRUE,2,41848.375
144334,7,5,939,4,3168,41844,242129.2,36319.38,278448.58,0,41848,TRUE,2,41848.375
144679,4,5,940,4,3308,41845,679296,101894.4,781190.4,0,41848,TRUE,2,41848.375
144683,7,5,941,4,5609,41845,241979.2,36296.88,278276.08,0,41848,TRUE,2,41848.375
145313,4,5,942,4,150,41848,681606,102240.9,783846.9,0,41848,TRUE,2,41848.375
145317,7,5,943,4,4817,41848,241851.4,36277.71,278129.11,0,41848,TRUE,2,41848.375
145323,4,5,944,4,6143,41848,2040,306,2346,0,41848,TRUE,2,41848.375
145325,7,5,945,4,1815,41848,384,57.6,441.6,0,41848,TRUE,2,41848.375
145326,4,7,,4,,41848,0,0,-3904551.3,0,41848,TRUE,2,41848.375
145327,7,7,,4,,41848,0,0,-1391530.48,0,41848,TRUE,2,41848.375
145550,4,5,946,4,5108,41849,683430,102514.5,785944.5,0,41855,TRUE,8,41855.375
145554,7,5,947,4,7569,41849,242224.7,36333.71,278558.41,0,41855,TRUE,8,41855.375
145900,4,5,948,4,8642,41850,683070,102460.5,785530.5,0,41855,TRUE,8,41855.375
145904,7,5,949,4,2106,41850,243089.4,36463.41,279552.81,0,41855,TRUE,8,41855.375
146335,4,5,950,4,6072,41851,683760,102564,786324,0,41855,TRUE,8,41855.375
146339,7,5,951,4,5861,41851,245485.7,36822.86,282308.56,0,41855,TRUE,8,41855.375
146575,4,5,952,4,5177,41852,683892,102583.8,786475.8,0,41855,TRUE,8,41855.375
146579,7,5,953,4,902,41852,244926.4,36738.96,281665.36,0,41855,TRUE,8,41855.375
147040,4,5,954,4,3615,41855,684786,102717.9,787503.9,0,41855,TRUE,8,41855.375
147044,7,5,955,4,9948,41855,244862.3,36729.35,281591.65,0,41855,TRUE,8,41855.375
147045,4,7,,4,,41855,0,0,-3931778.7,0,41855,TRUE,8,41855.375
147046,7,7,,4,,41855,0,0,-1403676.79,0,41855,TRUE,8,41855.375
147412,4,5,956,4,6149,41856,685512,102826.8,788338.8,0,41862,TRUE,11,41862.375
147416,7,5,957,4,8560,41856,246211.4,36931.71,283143.11,0,41862,TRUE,11,41862.375
147742,4,5,958,4,6431,41857,685938,102890.7,788828.7,0,41862,TRUE,11,41862.375
147746,7,5,959,4,6892,41857,247168.9,37075.34,284244.24,0,41862,TRUE,11,41862.375
147940,4,5,960,4,7306,41858,687462,103119.3,790581.3,0,41862,TRUE,11,41862.375
147944,7,5,961,4,2796,41858,248614.9,37292.24,285907.14,0,41862,TRUE,11,41862.375
148267,4,5,962,4,5873,41859,690624,103593.6,794217.6,0,41862,TRUE,11,41862.375
148271,7,5,963,4,1358,41859,248401.2,37260.18,285661.38,0,41862,TRUE,11,41862.375
148897,4,5,964,4,5744,41862,697782,104667.3,802449.3,0,41862,TRUE,11,41862.375
148901,7,5,965,4,2257,41862,248364.4,37254.66,285619.06,0,41862,TRUE,11,41862.375
148905,4,5,966,4,254,41862,3180,477,3657,0,41862,TRUE,11,41862.375
148907,7,5,967,4,8723,41862,850,127.5,977.5,0,41862,TRUE,11,41862.375
148908,4,7,,4,,41862,0,0,-3968072.7,0,41862,TRUE,11,41862.375
148909,7,7,,4,,41862,0,0,-1425552.43,0,41862,TRUE,11,41862.375
149231,4,5,968,4,4287,41863,701694,105254.1,806948.1,0,41869,TRUE,13,41869.375
149235,7,5,969,4,3123,41863,248726.5,37308.98,286035.48,0,41869,TRUE,13,41869.375
149594,4,5,970,4,1612,41864,703662,105549.3,809211.3,0,41869,TRUE,13,41869.375
149598,7,5,971,4,1995,41864,249653.4,37448.01,287101.41,0,41869,TRUE,13,41869.375
149833,4,5,972,4,7586,41865,704808,105721.2,810529.2,0,41869,TRUE,13,41869.375
149837,7,5,973,4,9237,41865,250909.1,37636.37,288545.47,0,41869,TRUE,13,41869.375
150110,4,5,974,4,3513,41866,707124,106068.6,813192.6,0,41869,TRUE,13,41869.375
150114,7,5,975,4,5578,41866,250426.6,37563.99,287990.59,0,41869,TRUE,13,41869.375
150643,4,5,976,4,3582,41869,710448,106567.2,817015.2,0,41869,TRUE,13,41869.375
150647,7,5,977,4,9616,41869,249914.8,37487.22,287402.02,0,41869,TRUE,13,41869.375
150649,4,5,978,4,6102,41869,96,14.4,110.4,0,41869,TRUE,13,41869.375
150652,7,5,979,4,5776,41869,745.8,111.87,857.67,0,41869,TRUE,13,41869.375
150653,4,7,,4,,41869,0,0,-4057006.8,0,41869,TRUE,13,41869.375
150654,7,7,,4,,41869,0,0,-1437932.64,0,41869,TRUE,13,41869.375
150938,4,5,980,4,3381,41870,709506,106425.9,815931.9,0,41876,TRUE,2,41876.375
150942,7,5,981,4,1175,41870,250315.3,37547.3,287862.6,0,41876,TRUE,2,41876.375
151334,4,5,982,4,1120,41871,711888,106783.2,818671.2,0,41876,TRUE,2,41876.375
151338,7,5,983,4,9584,41871,250326.4,37548.96,287875.36,0,41876,TRUE,2,41876.375
151758,4,5,984,4,3840,41872,714912,107236.8,822148.8,0,41876,TRUE,2,41876.375
151762,7,5,985,4,9197,41872,251094.3,37664.15,288758.45,0,41876,TRUE,2,41876.375
151953,4,5,986,4,3205,41873,715134,107270.1,822404.1,0,41876,TRUE,2,41876.375
151957,7,5,987,4,1135,41873,251215,37682.25,288897.25,0,41876,TRUE,2,41876.375
152356,4,5,988,4,9702,41876,714474,107171.1,821645.1,0,41876,TRUE,2,41876.375
152360,7,5,989,4,8406,41876,251130.7,37669.61,288800.31,0,41876,TRUE,2,41876.375
152364,4,5,990,4,2280,41876,1482,222.3,1704.3,0,41876,TRUE,2,41876.375
152367,7,5,991,4,4683,41876,2990,448.5,3438.5,0,41876,TRUE,2,41876.375
152368,4,7,,4,,41876,0,0,-4102505.4,0,41876,TRUE,2,41876.375
152369,7,7,,4,,41876,0,0,-1445632.47,0,41876,TRUE,2,41876.375
152678,4,5,992,4,2620,41877,715440,107316,822756,0,41883,TRUE,5,41883.375
152682,7,5,993,4,7443,41877,255380,38307,293687,0,41883,TRUE,5,41883.375
153005,4,5,994,4,6591,41878,715284,107292.6,822576.6,0,41883,TRUE,5,41883.375
153009,7,5,995,4,9182,41878,257414.7,38612.21,296026.91,0,41883,TRUE,5,41883.375
153296,4,5,996,4,132,41879,714792,107218.8,822010.8,0,41883,TRUE,5,41883.375
153300,7,5,997,4,6412,41879,257085.8,38562.87,295648.67,0,41883,TRUE,5,41883.375
153597,4,5,998,4,8717,41880,717420,107613,825033,0,41883,TRUE,5,41883.375
153601,7,5,999,4,8960,41880,256976.2,38546.43,295522.63,0,41883,TRUE,5,41883.375
154091,4,5,1000,4,6133,41883,718560,107784,826344,0,41883,TRUE,5,41883.375
154095,7,5,1001,4,113,41883,257537.3,38630.6,296167.9,0,41883,TRUE,5,41883.375
154097,4,5,1002,4,1496,41883,588,88.2,676.2,0,41883,TRUE,5,41883.375
154098,4,7,,4,,41883,0,0,-4119396.6,0,41883,TRUE,5,41883.375
154099,7,7,,4,,41883,0,0,-1477053.11,0,41883,TRUE,5,41883.375
154312,4,5,1003,4,2236,41884,718860,107829,826689,0,41890,TRUE,4,41890.375
154316,7,5,1004,4,2067,41884,257257.7,38588.66,295846.36,0,41890,TRUE,4,41890.375
154648,4,5,1005,4,7165,41885,718320,107748,826068,0,41890,TRUE,4,41890.375
154652,7,5,1006,4,2832,41885,257315.9,38597.39,295913.29,0,41890,TRUE,4,41890.375
155097,4,5,1007,4,5139,41886,722742,108411.3,831153.3,0,41890,TRUE,4,41890.375
155101,7,5,1008,4,6367,41886,260546.1,39081.92,299628.02,0,41890,TRUE,4,41890.375
155316,4,5,1009,4,531,41887,721914,108287.1,830201.1,0,41890,TRUE,4,41890.375
155320,7,5,1010,4,5176,41887,259986.8,38998.02,298984.82,0,41890,TRUE,4,41890.375
155663,4,5,1011,4,5365,41890,722286,108342.9,830628.9,0,41890,TRUE,4,41890.375
155667,7,5,1012,4,6628,41890,262140.1,39321.02,301461.12,0,41890,TRUE,4,41890.375
155670,4,5,1013,4,7451,41890,792,118.8,910.8,0,41890,TRUE,4,41890.375
155671,4,7,,4,,41890,0,0,-4145651.1,0,41890,TRUE,4,41890.375
155672,7,7,,4,,41890,0,0,-1491833.61,0,41890,TRUE,4,41890.375
155868,4,5,1014,4,9194,41891,722310,108346.5,830656.5,0,41897,TRUE,11,41897.375
155872,7,5,1015,4,8360,41891,261098.3,39164.75,300263.05,0,41897,TRUE,11,41897.375
156218,4,5,1016,4,574,41892,722970,108445.5,831415.5,0,41897,TRUE,11,41897.375
156222,7,5,1017,4,6208,41892,260873.5,39131.03,300004.53,0,41897,TRUE,11,41897.375
156650,4,5,1018,4,7609,41893,726384,108957.6,835341.6,0,41897,TRUE,11,41897.375
156654,7,5,1019,4,1921,41893,260868,39130.2,299998.2,0,41897,TRUE,11,41897.375
156902,4,5,1020,4,5391,41894,728310,109246.5,837556.5,0,41897,TRUE,11,41897.375
156906,7,5,1021,4,2814,41894,260308.7,39046.31,299355.01,0,41897,TRUE,11,41897.375
157534,4,5,1022,4,339,41897,728334,109250.1,837584.1,0,41897,TRUE,11,41897.375
157538,7,5,1023,4,830,41897,261252.2,39187.83,300440.03,0,41897,TRUE,11,41897.375
157541,4,5,1024,4,9392,41897,3132,469.8,3601.8,0,41897,TRUE,11,41897.375
157544,7,5,1025,4,7297,41897,1842.5,276.38,2118.88,0,41897,TRUE,11,41897.375
157545,4,7,,4,,41897,0,0,-4176156,0,41897,TRUE,11,41897.375
157546,7,7,,4,,41897,0,0,-1502179.7,0,41897,TRUE,11,41897.375
157783,4,5,1026,4,4722,41898,733206,109980.9,843186.9,0,41904,TRUE,18,41904.375
157787,7,5,1027,4,5557,41898,265189.3,39778.4,304967.7,0,41904,TRUE,18,41904.375
157981,4,5,1028,4,9131,41899,733596,110039.4,843635.4,0,41904,TRUE,18,41904.375
157985,7,5,1029,4,7555,41899,265355.6,39803.34,305158.94,0,41904,TRUE,18,41904.375
158303,4,5,1030,4,4217,41900,733392,110008.8,843400.8,0,41904,TRUE,18,41904.375
158307,7,5,1031,4,2120,41900,265618.8,39842.82,305461.62,0,41904,TRUE,18,41904.375
158513,4,5,1032,4,5330,41901,733656,110048.4,843704.4,0,41904,TRUE,18,41904.375
158517,7,5,1033,4,1958,41901,265909.5,39886.43,305795.93,0,41904,TRUE,18,41904.375
158883,4,5,1034,4,5461,41904,734004,110100.6,844104.6,0,41904,TRUE,18,41904.375
158887,7,5,1035,4,707,41904,265836.3,39875.45,305711.75,0,41904,TRUE,18,41904.375
